Date,Primary Type,Location Description,Arrest,Year,Month
2018-05-01,Arson,Highway,False,2018,5
2019-10-19,Theft,Gas Station,False,2019,10
2020-08-11,Robbery,Home,False,2020,8
2015-04-15,Fraud,Bar,False,2015,4
2024-02-08,Fraud,Park,False,2024,2
2018-04-04,Burglary,Bank,True,2018,4
2016-09-29,Assault,Park,True,2016,9
2015-10-11,Vandalism,Gas Station,False,2015,10
2021-06-08,Drug Possession,Highway,False,2021,6
2018-01-24,Burglary,Bar,False,2018,1
2016-12-10,Theft,Apartment,False,2016,12
2020-04-25,Robbery,Gas Station,False,2020,4
2022-02-08,Robbery,Bank,True,2022,2
2022-10-01,Robbery,Apartment,False,2022,10
2022-08-28,Vandalism,School,False,2022,8
2023-08-01,Vandalism,Home,False,2023,8
2019-06-08,Burglary,Apartment,True,2019,6
2015-12-08,Robbery,Mall,False,2015,12
2017-08-02,Arson,Street,False,2017,8
2019-12-04,Assault,Gas Station,False,2019,12
2019-11-11,Robbery,Mall,True,2019,11
2015-05-02,Assault,Home,False,2015,5
2023-04-12,Theft,School,False,2023,4
2024-05-26,Homicide,Highway,True,2024,5
2023-08-29,Robbery,Home,False,2023,8
2021-06-06,Assault,Gas Station,False,2021,6
2022-10-09,Assault,Bank,False,2022,10
2023-03-15,Drug Possession,Park,True,2023,3
2018-04-21,Homicide,Bar,False,2018,4
2015-05-02,Homicide,Gas Station,False,2015,5
2019-03-05,Arson,Park,True,2019,3
2021-12-31,Arson,Bank,True,2021,12
2022-02-22,Theft,Highway,False,2022,2
2018-10-14,Drug Possession,Apartment,False,2018,10
2023-05-05,Assault,Bar,False,2023,5
2018-05-17,Burglary,Home,False,2018,5
2024-08-31,Theft,School,False,2024,8
2019-03-16,Arson,Gas Station,False,2019,3
2021-07-07,Burglary,Bank,False,2021,7
2022-10-23,Burglary,School,False,2022,10
2017-06-11,Theft,Gas Station,True,2017,6
2023-08-08,Theft,Bar,True,2023,8
2015-05-28,Assault,Street,False,2015,5
2017-01-04,Burglary,Street,False,2017,1
2015-06-03,Robbery,Home,False,2015,6
2022-01-01,Drug Possession,Street,False,2022,1
2018-03-02,Assault,Gas Station,True,2018,3
2018-06-11,Robbery,School,False,2018,6
2015-06-10,Drug Possession,Highway,True,2015,6
2021-11-22,Homicide,Park,False,2021,11
2018-09-08,Fraud,Highway,False,2018,9
2024-03-20,Drug Possession,Mall,False,2024,3
2016-12-21,Theft,Street,False,2016,12
2015-01-31,Homicide,Apartment,False,2015,1
2018-07-25,Robbery,Apartment,False,2018,7
2017-04-24,Burglary,Highway,True,2017,4
2016-10-04,Fraud,School,False,2016,10
2024-09-21,Drug Possession,Apartment,False,2024,9
2020-09-08,Fraud,Bar,False,2020,9
2017-01-05,Homicide,School,True,2017,1
2019-08-16,Burglary,Bank,False,2019,8
2024-02-25,Theft,Mall,False,2024,2
2023-05-08,Assault,Bar,False,2023,5
2022-02-21,Robbery,Home,True,2022,2
2024-12-30,Theft,Home,False,2024,12
2016-08-24,Robbery,Park,False,2016,8
2020-02-05,Arson,Bar,False,2020,2
2020-04-24,Theft,Park,False,2020,4
2019-07-02,Fraud,Apartment,True,2019,7
2015-09-03,Arson,Park,False,2015,9
2016-09-23,Assault,Street,False,2016,9
2020-12-05,Homicide,Street,False,2020,12
2024-02-26,Theft,Bar,False,2024,2
2018-02-28,Homicide,Home,True,2018,2
2017-07-29,Theft,Home,True,2017,7
2017-03-19,Drug Possession,Gas Station,False,2017,3
2024-11-27,Robbery,Gas Station,True,2024,11
2017-10-08,Drug Possession,Apartment,True,2017,10
2018-03-14,Theft,School,True,2018,3
2020-04-10,Assault,Mall,False,2020,4
2016-05-21,Robbery,Home,True,2016,5
2024-05-05,Vandalism,Park,False,2024,5
2023-05-23,Robbery,School,False,2023,5
2016-03-13,Assault,Gas Station,False,2016,3
2021-08-12,Burglary,Apartment,False,2021,8
2019-01-14,Arson,Bank,False,2019,1
2018-08-01,Drug Possession,Street,False,2018,8
2017-10-17,Assault,Mall,False,2017,10
2016-06-02,Homicide,Street,False,2016,6
2016-01-10,Arson,Gas Station,False,2016,1
2020-04-09,Assault,Street,True,2020,4
2021-11-07,Arson,Street,False,2021,11
2024-05-04,Drug Possession,Bar,False,2024,5
2015-12-02,Robbery,Gas Station,False,2015,12
2020-06-12,Drug Possession,Bar,False,2020,6
2020-08-31,Arson,Home,True,2020,8
2024-01-21,Drug Possession,Bank,False,2024,1
2021-08-19,Arson,Gas Station,False,2021,8
2021-11-12,Drug Possession,Park,False,2021,11
2022-03-02,Fraud,Highway,True,2022,3
2023-11-01,Homicide,Home,False,2023,11
2015-11-20,Fraud,Home,True,2015,11
2021-03-25,Arson,Mall,False,2021,3
2021-01-26,Vandalism,Gas Station,False,2021,1
2017-04-09,Assault,Mall,True,2017,4
2023-06-16,Homicide,Bank,False,2023,6
2023-12-24,Theft,Highway,False,2023,12
2023-12-28,Burglary,Home,False,2023,12
2018-02-05,Drug Possession,School,False,2018,2
2015-10-22,Burglary,School,False,2015,10
2023-02-17,Assault,Apartment,True,2023,2
2022-07-10,Homicide,Park,False,2022,7
2020-06-04,Homicide,Home,False,2020,6
2021-06-03,Drug Possession,Apartment,False,2021,6
2017-03-29,Burglary,Apartment,False,2017,3
2017-01-22,Burglary,Park,True,2017,1
2020-01-29,Homicide,Home,False,2020,1
2023-12-09,Burglary,Gas Station,True,2023,12
2021-05-23,Robbery,Park,True,2021,5
2023-08-01,Drug Possession,Gas Station,False,2023,8
2017-04-08,Homicide,Gas Station,True,2017,4
2018-12-10,Assault,Home,False,2018,12
2020-05-20,Fraud,Park,True,2020,5
2022-01-21,Theft,Home,False,2022,1
2024-06-23,Arson,Apartment,False,2024,6
2022-07-01,Drug Possession,Street,False,2022,7
2017-05-21,Arson,Highway,False,2017,5
2015-07-27,Drug Possession,Mall,False,2015,7
2021-12-03,Vandalism,Mall,False,2021,12
2020-12-28,Drug Possession,Street,True,2020,12
2017-10-21,Drug Possession,Gas Station,True,2017,10
2021-07-11,Fraud,Street,False,2021,7
2015-09-08,Burglary,Highway,False,2015,9
2016-12-19,Vandalism,Street,False,2016,12
2016-10-26,Burglary,Bar,False,2016,10
2018-10-22,Theft,Bank,False,2018,10
2018-09-19,Homicide,Highway,False,2018,9
2019-05-12,Robbery,Bank,True,2019,5
2023-05-04,Fraud,Highway,False,2023,5
2019-04-12,Homicide,Bank,False,2019,4
2015-06-02,Robbery,Highway,False,2015,6
2021-02-04,Burglary,Home,False,2021,2
2020-07-10,Fraud,Park,False,2020,7
2023-10-24,Fraud,Bar,False,2023,10
2015-04-25,Drug Possession,Bank,False,2015,4
2022-06-29,Homicide,Bank,True,2022,6
2020-01-23,Drug Possession,Mall,True,2020,1
2021-08-18,Drug Possession,Park,False,2021,8
2021-09-17,Vandalism,Home,True,2021,9
2019-08-15,Fraud,Mall,False,2019,8
2020-08-14,Drug Possession,Gas Station,False,2020,8
2023-12-08,Theft,Bank,False,2023,12
2019-02-12,Burglary,Highway,False,2019,2
2024-04-09,Fraud,Bank,False,2024,4
2019-03-02,Assault,Park,True,2019,3
2015-08-25,Homicide,Apartment,False,2015,8
2023-09-28,Arson,Highway,False,2023,9
2022-10-27,Vandalism,Street,False,2022,10
2022-09-24,Arson,Gas Station,False,2022,9
2023-09-10,Fraud,Highway,True,2023,9
2022-08-26,Assault,Gas Station,False,2022,8
2018-07-29,Vandalism,Highway,False,2018,7
2016-08-31,Homicide,Mall,False,2016,8
2021-07-30,Drug Possession,Bank,False,2021,7
2015-06-24,Robbery,Street,False,2015,6
2016-04-23,Burglary,Apartment,True,2016,4
2022-06-29,Assault,Street,False,2022,6
2022-04-30,Arson,Mall,True,2022,4
2017-11-30,Theft,Apartment,True,2017,11
2018-02-15,Homicide,Apartment,False,2018,2
2016-06-17,Homicide,Park,False,2016,6
2020-09-06,Arson,Apartment,False,2020,9
2018-10-14,Theft,Bar,False,2018,10
2018-11-14,Burglary,Highway,True,2018,11
2016-11-28,Burglary,Park,True,2016,11
2019-03-16,Vandalism,Mall,False,2019,3
2017-02-21,Homicide,Street,False,2017,2
2021-03-03,Robbery,Mall,False,2021,3
2023-09-14,Assault,Mall,False,2023,9
2019-07-18,Drug Possession,Street,False,2019,7
2021-01-04,Drug Possession,Highway,True,2021,1
2023-02-27,Theft,Park,False,2023,2
2019-01-16,Vandalism,Street,False,2019,1
2015-03-16,Arson,Bank,False,2015,3
2022-09-11,Homicide,Home,True,2022,9
2017-02-20,Fraud,Street,True,2017,2
2020-10-15,Assault,Apartment,False,2020,10
2015-01-07,Burglary,Bank,True,2015,1
2023-03-23,Vandalism,Bar,True,2023,3
2018-05-28,Drug Possession,Bar,False,2018,5
2015-07-20,Vandalism,Mall,False,2015,7
2018-08-01,Arson,Apartment,False,2018,8
2015-11-02,Fraud,Street,False,2015,11
2016-10-31,Drug Possession,Bank,False,2016,10
2015-02-14,Assault,Gas Station,True,2015,2
2022-08-19,Burglary,Bank,False,2022,8
2024-08-03,Homicide,Bar,False,2024,8
2019-07-13,Theft,School,False,2019,7
2019-08-09,Burglary,Gas Station,False,2019,8
2021-11-20,Drug Possession,Gas Station,False,2021,11
2017-10-29,Robbery,Bar,False,2017,10
2016-05-04,Assault,Bar,False,2016,5
2023-06-14,Fraud,Home,False,2023,6
2022-12-09,Drug Possession,Home,False,2022,12
2021-01-23,Fraud,School,True,2021,1
2017-02-24,Drug Possession,Bank,True,2017,2
2021-02-19,Vandalism,Street,False,2021,2
2022-08-18,Homicide,Bank,False,2022,8
2015-10-10,Arson,Apartment,True,2015,10
2020-02-28,Homicide,Park,True,2020,2
2017-03-01,Arson,Highway,True,2017,3
2017-04-10,Drug Possession,Gas Station,False,2017,4
2021-02-12,Burglary,Street,True,2021,2
2017-02-10,Assault,Bank,False,2017,2
2015-11-04,Arson,Home,False,2015,11
2021-12-25,Homicide,Park,False,2021,12
2019-04-06,Drug Possession,Bank,False,2019,4
2015-07-10,Assault,Park,True,2015,7
2023-04-24,Robbery,Bar,False,2023,4
2022-01-15,Arson,Bar,True,2022,1
2015-01-30,Vandalism,Gas Station,True,2015,1
2016-12-05,Homicide,Gas Station,False,2016,12
2021-12-22,Vandalism,Bank,True,2021,12
2016-09-18,Vandalism,Park,True,2016,9
2016-10-01,Assault,Apartment,True,2016,10
2019-11-17,Burglary,School,False,2019,11
2016-10-15,Theft,Park,True,2016,10
2018-11-01,Burglary,School,False,2018,11
2016-09-13,Assault,Gas Station,True,2016,9
2022-06-13,Burglary,Gas Station,True,2022,6
2019-06-27,Assault,Bank,False,2019,6
2023-08-05,Homicide,Park,False,2023,8
2023-11-17,Assault,Home,False,2023,11
2023-01-20,Drug Possession,Highway,False,2023,1
2024-11-30,Homicide,Bar,False,2024,11
2017-06-02,Robbery,Highway,True,2017,6
2017-03-26,Robbery,Bank,True,2017,3
2024-01-30,Drug Possession,Street,True,2024,1
2015-10-06,Theft,Mall,True,2015,10
2021-01-22,Theft,School,False,2021,1
2016-11-27,Burglary,Apartment,False,2016,11
2023-11-12,Theft,Mall,False,2023,11
2018-01-08,Arson,Bar,False,2018,1
2020-11-10,Assault,Highway,False,2020,11
2017-10-21,Fraud,Gas Station,True,2017,10
2020-05-20,Vandalism,Bank,False,2020,5
2023-02-13,Drug Possession,Street,False,2023,2
2024-03-13,Drug Possession,Apartment,False,2024,3
2024-12-12,Homicide,Bank,False,2024,12
2020-01-18,Robbery,Apartment,True,2020,1
2017-03-13,Drug Possession,Bar,True,2017,3
2017-06-18,Assault,School,False,2017,6
2023-08-13,Assault,Apartment,True,2023,8
2019-03-13,Homicide,Street,False,2019,3
2024-03-08,Fraud,Home,False,2024,3
2015-09-19,Fraud,Home,False,2015,9
2019-01-24,Fraud,Apartment,False,2019,1
2023-01-24,Fraud,Apartment,False,2023,1
2023-03-29,Assault,Home,True,2023,3
2024-05-28,Vandalism,Park,False,2024,5
2022-03-28,Vandalism,Apartment,False,2022,3
2024-07-15,Drug Possession,Park,False,2024,7
2020-05-16,Assault,Bar,False,2020,5
2024-01-07,Vandalism,Bank,False,2024,1
2023-08-05,Homicide,School,True,2023,8
2022-02-03,Fraud,Apartment,True,2022,2
2017-03-22,Burglary,Mall,True,2017,3
2022-05-18,Assault,Gas Station,False,2022,5
2016-10-22,Drug Possession,Highway,False,2016,10
2015-09-25,Burglary,Apartment,False,2015,9
2018-07-01,Theft,Street,False,2018,7
2023-02-19,Vandalism,Bar,False,2023,2
2021-10-24,Burglary,Apartment,False,2021,10
2015-05-05,Arson,Apartment,True,2015,5
2015-05-29,Fraud,Mall,True,2015,5
2022-02-25,Theft,Mall,False,2022,2
2016-10-30,Theft,Park,False,2016,10
2016-10-24,Fraud,Apartment,False,2016,10
2024-01-25,Homicide,Bar,False,2024,1
2021-07-29,Homicide,Mall,False,2021,7
2015-07-28,Assault,Bar,True,2015,7
2020-10-25,Arson,Park,False,2020,10
2019-12-15,Assault,Gas Station,False,2019,12
2015-01-19,Burglary,School,True,2015,1
2020-11-03,Homicide,Home,False,2020,11
2017-02-28,Theft,Bar,True,2017,2
2021-03-19,Drug Possession,Park,False,2021,3
2020-03-19,Fraud,School,False,2020,3
2020-10-09,Drug Possession,Gas Station,True,2020,10
2017-01-21,Theft,Gas Station,False,2017,1
2022-07-02,Fraud,Park,False,2022,7
2022-10-09,Theft,Park,True,2022,10
2023-09-03,Burglary,School,False,2023,9
2022-08-04,Homicide,Street,False,2022,8
2018-07-16,Fraud,Bank,True,2018,7
2017-04-09,Theft,Park,False,2017,4
2021-10-13,Homicide,Gas Station,False,2021,10
2017-11-22,Burglary,Bank,False,2017,11
2016-10-31,Arson,School,True,2016,10
2023-11-05,Homicide,Park,True,2023,11
2015-07-17,Robbery,Home,True,2015,7
2022-06-09,Homicide,Bar,False,2022,6
2020-02-21,Assault,Apartment,True,2020,2
2017-10-10,Arson,School,False,2017,10
2018-11-17,Vandalism,Park,False,2018,11
2017-10-28,Theft,Bar,False,2017,10
2015-10-29,Arson,Gas Station,False,2015,10
2015-03-25,Burglary,School,False,2015,3
2018-02-19,Drug Possession,School,False,2018,2
2023-09-18,Homicide,Apartment,False,2023,9
2015-10-09,Assault,Bar,False,2015,10
2022-02-14,Robbery,Street,False,2022,2
2020-05-11,Fraud,Gas Station,False,2020,5
2020-06-24,Robbery,Home,True,2020,6
2023-11-13,Burglary,Street,False,2023,11
2020-05-17,Drug Possession,Home,False,2020,5
2020-11-21,Homicide,Highway,False,2020,11
2022-08-14,Drug Possession,School,False,2022,8
2022-03-01,Assault,Bank,False,2022,3
2020-01-19,Arson,Gas Station,False,2020,1
2017-02-28,Assault,Home,False,2017,2
2023-12-15,Robbery,Gas Station,False,2023,12
2018-10-25,Arson,Highway,True,2018,10
2017-05-02,Theft,Home,False,2017,5
2022-09-03,Homicide,Bar,False,2022,9
2018-06-23,Burglary,Street,False,2018,6
2022-04-24,Burglary,Highway,False,2022,4
2016-10-14,Arson,Mall,False,2016,10
2016-02-16,Robbery,Mall,True,2016,2
2016-03-12,Arson,Bank,False,2016,3
2016-11-07,Homicide,Gas Station,True,2016,11
2018-07-18,Homicide,Bar,False,2018,7
2022-09-30,Vandalism,Mall,False,2022,9
2021-06-19,Homicide,Park,True,2021,6
2019-04-03,Homicide,Gas Station,True,2019,4
2023-09-03,Fraud,Mall,False,2023,9
2024-04-26,Fraud,Highway,False,2024,4
2019-09-16,Vandalism,Mall,False,2019,9
2023-07-03,Homicide,School,False,2023,7
2020-01-02,Assault,Street,True,2020,1
2017-07-22,Homicide,Apartment,False,2017,7
2024-03-08,Robbery,Park,False,2024,3
2022-09-04,Burglary,Home,True,2022,9
2020-12-01,Burglary,Highway,True,2020,12
2019-06-17,Drug Possession,Mall,True,2019,6
2020-10-14,Homicide,Street,False,2020,10
2024-07-09,Fraud,Bar,True,2024,7
2016-06-28,Homicide,School,False,2016,6
2020-08-18,Fraud,Mall,True,2020,8
2016-04-02,Vandalism,Gas Station,True,2016,4
2024-05-24,Burglary,Home,True,2024,5
2024-08-26,Assault,Street,True,2024,8
2017-04-30,Drug Possession,Bank,False,2017,4
2016-04-14,Fraud,Park,True,2016,4
2020-08-05,Theft,Street,False,2020,8
2020-04-06,Homicide,Park,False,2020,4
2016-02-20,Theft,Bank,False,2016,2
2023-11-23,Theft,Bar,False,2023,11
2024-02-19,Burglary,School,True,2024,2
2018-01-24,Theft,Park,False,2018,1
2016-08-22,Robbery,Home,False,2016,8
2024-03-23,Arson,Highway,False,2024,3
2019-07-26,Homicide,Bank,False,2019,7
2022-02-05,Robbery,Highway,False,2022,2
2021-03-05,Burglary,Gas Station,True,2021,3
2016-02-02,Robbery,Bank,True,2016,2
2018-06-06,Assault,Home,True,2018,6
2019-06-25,Arson,Highway,False,2019,6
2024-10-24,Burglary,Bar,True,2024,10
2019-05-18,Assault,Apartment,False,2019,5
2017-10-07,Assault,Gas Station,True,2017,10
2015-11-24,Drug Possession,Gas Station,False,2015,11
2022-11-18,Vandalism,Gas Station,False,2022,11
2023-09-22,Theft,Street,False,2023,9
2024-09-26,Vandalism,Apartment,True,2024,9
2017-01-09,Arson,Bank,True,2017,1
2024-01-30,Robbery,Park,True,2024,1
2022-03-24,Drug Possession,Bank,False,2022,3
2019-10-03,Burglary,Highway,False,2019,10
2016-04-12,Drug Possession,Park,True,2016,4
2021-07-05,Assault,Mall,False,2021,7
2018-02-02,Robbery,Park,False,2018,2
2020-09-17,Theft,Mall,False,2020,9
2022-01-18,Homicide,Gas Station,False,2022,1
2024-08-29,Robbery,Home,False,2024,8
2015-04-21,Fraud,Park,False,2015,4
2017-05-18,Burglary,Bar,False,2017,5
2017-03-07,Burglary,Street,False,2017,3
2017-10-09,Robbery,Street,False,2017,10
2021-07-25,Homicide,Mall,False,2021,7
2018-02-16,Burglary,Park,False,2018,2
2019-05-08,Vandalism,Apartment,True,2019,5
2015-05-08,Robbery,Bar,False,2015,5
2018-01-12,Burglary,Mall,False,2018,1
2022-03-29,Burglary,Street,False,2022,3
2024-07-14,Arson,Street,False,2024,7
2016-03-26,Burglary,Bar,False,2016,3
2022-07-20,Vandalism,Home,False,2022,7
2015-04-16,Assault,Street,False,2015,4
2021-07-29,Drug Possession,School,False,2021,7
2017-09-01,Assault,Home,False,2017,9
2018-10-24,Robbery,Street,False,2018,10
2023-12-16,Arson,Street,True,2023,12
2016-07-12,Homicide,Gas Station,True,2016,7
2022-12-27,Burglary,Bank,False,2022,12
2020-11-09,Arson,Park,False,2020,11
2018-07-05,Assault,Home,False,2018,7
2017-02-22,Robbery,Mall,False,2017,2
2018-09-14,Theft,Gas Station,False,2018,9
2023-04-28,Fraud,Bar,False,2023,4
2023-10-11,Theft,Bar,False,2023,10
2020-09-19,Arson,Home,False,2020,9
2015-02-20,Vandalism,Bar,True,2015,2
2020-02-23,Robbery,Gas Station,False,2020,2
2020-08-08,Theft,Highway,False,2020,8
2017-04-12,Fraud,Home,True,2017,4
2017-11-10,Homicide,Gas Station,False,2017,11
2017-01-14,Homicide,Park,True,2017,1
2015-12-16,Burglary,Home,False,2015,12
2018-09-22,Homicide,Apartment,True,2018,9
2016-02-11,Vandalism,School,False,2016,2
2016-11-11,Vandalism,Apartment,False,2016,11
2024-04-22,Homicide,Street,False,2024,4
2023-06-04,Assault,Gas Station,False,2023,6
2020-06-23,Burglary,Mall,True,2020,6
2023-01-13,Arson,Highway,True,2023,1
2022-12-27,Burglary,Highway,False,2022,12
2019-09-27,Burglary,Bar,False,2019,9
2022-05-04,Drug Possession,Bank,False,2022,5
2018-03-26,Robbery,Bar,True,2018,3
2021-06-13,Vandalism,Highway,False,2021,6
2023-07-23,Drug Possession,Home,False,2023,7
2022-08-05,Vandalism,Park,False,2022,8
2019-07-06,Theft,Gas Station,True,2019,7
2021-02-06,Assault,Mall,True,2021,2
2020-08-27,Fraud,Apartment,False,2020,8
2019-09-23,Vandalism,Mall,False,2019,9
2015-03-21,Drug Possession,Apartment,True,2015,3
2019-05-20,Drug Possession,Street,False,2019,5
2015-06-25,Drug Possession,School,True,2015,6
2021-03-06,Arson,School,False,2021,3
2022-01-20,Robbery,Apartment,True,2022,1
2022-05-25,Robbery,Mall,False,2022,5
2017-07-24,Robbery,Street,False,2017,7
2020-03-18,Assault,Home,True,2020,3
2017-02-24,Arson,Street,False,2017,2
2015-07-23,Vandalism,Apartment,True,2015,7
2024-04-09,Robbery,Home,False,2024,4
2015-03-26,Theft,Bank,False,2015,3
2019-06-13,Assault,Mall,False,2019,6
2016-05-22,Theft,School,False,2016,5
2021-12-26,Assault,Apartment,True,2021,12
2022-07-22,Arson,Street,False,2022,7
2016-01-31,Fraud,Highway,False,2016,1
2024-07-28,Fraud,School,False,2024,7
2024-02-16,Robbery,Mall,False,2024,2
2015-05-04,Drug Possession,Park,False,2015,5
2021-10-29,Robbery,Park,False,2021,10
2018-10-10,Drug Possession,Park,True,2018,10
2021-05-26,Burglary,Bank,False,2021,5
2016-06-11,Drug Possession,Mall,False,2016,6
2015-10-03,Drug Possession,Mall,False,2015,10
2024-12-14,Burglary,Home,False,2024,12
2023-09-28,Theft,Park,False,2023,9
2024-10-21,Homicide,Bar,False,2024,10
2020-10-19,Fraud,School,False,2020,10
2023-10-15,Vandalism,Park,False,2023,10
2019-07-01,Vandalism,School,False,2019,7
2020-09-15,Drug Possession,Apartment,True,2020,9
2023-03-04,Burglary,Apartment,False,2023,3
2024-10-20,Arson,Highway,True,2024,10
2020-04-15,Robbery,Home,False,2020,4
2016-11-01,Arson,Home,False,2016,11
2023-12-03,Burglary,Mall,False,2023,12
2019-04-03,Homicide,Highway,False,2019,4
2015-05-22,Theft,School,True,2015,5
2016-10-13,Arson,School,True,2016,10
2017-08-12,Vandalism,Street,False,2017,8
2015-10-08,Vandalism,Street,False,2015,10
2019-05-04,Homicide,Home,False,2019,5
2019-02-08,Theft,Highway,False,2019,2
2018-12-29,Arson,Bar,True,2018,12
2023-04-09,Theft,Park,False,2023,4
2015-04-09,Drug Possession,Park,False,2015,4
2016-11-22,Theft,Bar,False,2016,11
2017-07-22,Theft,Mall,True,2017,7
2017-02-14,Assault,Mall,False,2017,2
2017-12-23,Homicide,Bar,False,2017,12
2018-09-15,Theft,Highway,False,2018,9
2016-03-26,Burglary,Home,True,2016,3
2022-12-19,Vandalism,Gas Station,False,2022,12
2020-01-09,Fraud,Park,True,2020,1
2018-09-28,Drug Possession,Home,True,2018,9
2019-05-25,Vandalism,Home,False,2019,5
2024-01-08,Drug Possession,Park,False,2024,1
2018-05-07,Fraud,Home,True,2018,5
2019-04-04,Vandalism,Gas Station,False,2019,4
2019-08-09,Homicide,Bar,True,2019,8
2023-07-17,Arson,Bank,False,2023,7
2022-02-13,Assault,Bank,False,2022,2
2021-03-02,Drug Possession,Bar,False,2021,3
2017-11-09,Drug Possession,School,True,2017,11
2018-03-03,Theft,Apartment,False,2018,3
2023-01-16,Homicide,Park,True,2023,1
2015-11-06,Arson,Bar,False,2015,11
2020-03-02,Drug Possession,Street,True,2020,3
2016-11-18,Vandalism,Gas Station,False,2016,11
2020-01-11,Vandalism,Street,True,2020,1
2023-10-04,Homicide,Gas Station,False,2023,10
2017-06-27,Vandalism,Apartment,False,2017,6
2021-10-08,Vandalism,Highway,False,2021,10
2017-06-15,Assault,Mall,True,2017,6
2023-04-30,Assault,Gas Station,True,2023,4
2023-07-13,Vandalism,Park,True,2023,7
2017-01-20,Vandalism,Mall,False,2017,1
2021-07-28,Vandalism,Bar,True,2021,7
2017-05-07,Burglary,Apartment,True,2017,5
2016-06-22,Robbery,Mall,False,2016,6
2016-02-06,Burglary,Street,False,2016,2
2023-10-21,Assault,School,False,2023,10
2024-04-28,Vandalism,Apartment,True,2024,4
2024-07-08,Burglary,Mall,False,2024,7
2021-04-17,Assault,Home,False,2021,4
2020-11-22,Theft,Mall,False,2020,11
2015-09-06,Arson,Home,False,2015,9
2015-06-02,Vandalism,Bar,True,2015,6
2016-04-06,Assault,Park,True,2016,4
2024-04-30,Fraud,Bank,True,2024,4
2018-07-29,Theft,School,True,2018,7
